Blk_Grp_Name,Municipality,County,Jobs,JobsDensity,JobsVintage
"Union County Tract 377, Block Group 4",Summit City,Union,123,659.863703639155,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 320.04, Block Group 2",Elizabeth City,Union,178,3522.54759064206,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 321.01, Block Group 1",Elizabeth City,Union,49,588.224976524451,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 377, Block Group 3",Summit City,Union,671,2901.75775641038,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 327.01, Block Group 1",Union Township,Union,3,39.4638998116084,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 327.02, Block Group 4",Union Township,Union,34,300.968553363551,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 327.02, Block Group 2",Union Township,Union,22,340.354193675899,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 324.01, Block Group 2",Hillside Township,Union,31,374.571174003883,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 324.01, Block Group 3",Hillside Township,Union,24,257.994082080146,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 324.01, Block Group 1",Hillside Township,Union,97,2556.40041953957,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 316.02, Block Group 4",Elizabeth City,Union,15,560.469132392326,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 316.01, Block Group 3",Elizabeth City,Union,98,2124.71228116501,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 316.02, Block Group 3",Elizabeth City,Union,423,2827.71078840674,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 320.03, Block Group 2",Elizabeth City,Union,509,5209.64591590392,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 320.03, Block Group 1",Elizabeth City,Union,152,1830.28840533536,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 393.01, Block Group 2",Plainfield City,Union,203,1834.12588352238,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 395.02, Block Group 2",Plainfield City,Union,278,2057.03749420252,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 395.01, Block Group 1",Plainfield City,Union,10,68.9745856869247,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 393.01, Block Group 1",Plainfield City,Union,196,2382.81891664793,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 393.02, Block Group 2",Plainfield City,Union,636,7248.62000379164,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 393.02, Block Group 1",Plainfield City,Union,844,11793.0631525798,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 307.03, Block Group 3",Elizabeth City,Union,59,676.809960183155,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 307.04, Block Group 2",Elizabeth City,Union,418,7881.51805172524,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 316.01, Block Group 2",Elizabeth City,Union,141,5715.47640958393,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 315, Block Group 4",Elizabeth City,Union,95,2014.95550028045,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 389, Block Group 2",Plainfield City,Union,34,296.603472810549,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 387.01, Block Group 4",Fanwood Borough,Union,58,337.035629041642,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 362, Block Group 2",Clark Township,Union,165,384.434123925954,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 387.02, Block Group 4",Fanwood Borough,Union,4,24.5979926538747,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 387.01, Block Group 3",Fanwood Borough,Union,88,600.971456838121,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Union County Tract 381.04, Block Group 2",New Providence Borough,Union,58,171.264830001015,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.16, Block Group 2",West Windsor Township,Mercer,181,111.435456875757,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 44.06, Block Group 2",East Windsor Township,Mercer,1977,1173.86975243657,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 44.09, Block Group 1",East Windsor Township,Mercer,56,115.171828541641,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 44.09, Block Group 2",East Windsor Township,Mercer,1103,223.643674245963,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 44.06, Block Group 4",East Windsor Township,Mercer,606,993.432926882595,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 44.08, Block Group 3",East Windsor Township,Mercer,78,44.8142462265968,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 44.08, Block Group 2",East Windsor Township,Mercer,359,342.98861740137,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.09, Block Group 4",Robbinsville Township,Mercer,407,259.674647458154,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 25, Block Group 1",Hamilton Township,Mercer,268,373.710381807827,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 10, Block Group 4",Trenton City,Mercer,61,458.376948557496,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 10, Block Group 5",Trenton City,Mercer,0,0,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 39.05, Block Group 3",Hopewell Township,Mercer,1158,116.38858818578,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.14, Block Group 7",West Windsor Township,Mercer,645,322.994166863558,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 33.04, Block Group 1",Lawrence Township,Mercer,5288,2383.79403751564,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.12, Block Group 2",Robbinsville Township,Mercer,78,72.6675429136994,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 33.03, Block Group 2",Lawrence Township,Mercer,855,2334.23586194372,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 42.04, Block Group 4",Princeton,Mercer,184,230.554250082837,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.14, Block Group 3",West Windsor Township,Mercer,3456,1775.12407576431,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.14, Block Group 6",West Windsor Township,Mercer,473,1173.55790100654,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.14, Block Group 4",West Windsor Township,Mercer,259,1187.12844569818,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.13, Block Group 1",West Windsor Township,Mercer,3242,6735.11983616843,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.14, Block Group 5",West Windsor Township,Mercer,6073,7908.49034539221,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 30.01, Block Group 4",Hamilton Township,Mercer,489,89.4303178092391,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 9, Block Group 4",Trenton City,Mercer,33865,291375.506476064,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 26.02, Block Group 1",Hamilton Township,Mercer,479,1099.66303124451,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 1, Block Group 2",Trenton City,Mercer,52,404.32585809622,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 32.02, Block Group 3",Lawrence Township,Mercer,3008,1834.58440554134,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 33.03, Block Group 1",Lawrence Township,Mercer,221,721.897765271621,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 33.03, Block Group 3",Lawrence Township,Mercer,149,194.531089309691,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.07, Block Group 2",West Windsor Township,Mercer,178,146.796744574958,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 9, Block Group 5",Trenton City,Mercer,1490,11785.7904241239,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.11, Block Group 1",Robbinsville Township,Mercer,142,566.093771836282,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.09, Block Group 5",Robbinsville Township,Mercer,426,258.329511880327,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.16, Block Group 3",West Windsor Township,Mercer,366,262.740652153207,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.15, Block Group 2",West Windsor Township,Mercer,372,201.716595769115,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.16, Block Group 1",West Windsor Township,Mercer,199,83.4063729018183,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 42.05, Block Group 1",Princeton,Mercer,2327,1337.01202856316,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 44.08, Block Group 1",East Windsor Township,Mercer,943,2504.88947386107,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 44.06, Block Group 3",East Windsor Township,Mercer,5,16.1139359275868,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.11, Block Group 4",Robbinsville Township,Mercer,371,635.511155703987,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 37.08, Block Group 1",Ewing Township,Mercer,2753,1133.65172874011,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 37.07, Block Group 2",Ewing Township,Mercer,1165,821.116810638659,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 9800, Block Group 1",Trenton City,Mercer,0,0,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 42.06, Block Group 2",Princeton,Mercer,1654,5809.91362682774,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.11, Block Group 2",Robbinsville Township,Mercer,979,2738.71569127769,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 45.01, Block Group 3",Princeton,Mercer,3714,11321.8226685157,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 25, Block Group 3",Hamilton Township,Mercer,104,356.979446613853,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 33.03, Block Group 4",Lawrence Township,Mercer,3041,3945.15484754377,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.14, Block Group 2",West Windsor Township,Mercer,3161,5671.02910948697,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 45.01, Block Group 4",Princeton,Mercer,65,629.29702098216,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 9, Block Group 1",Trenton City,Mercer,557,2760.59444033726,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.15, Block Group 1",West Windsor Township,Mercer,103,105.071761128988,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.12, Block Group 1",Robbinsville Township,Mercer,843,258.252551997104,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 38, Block Group 4",Hopewell Township,Mercer,7743,4115.3992755179,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 21, Block Group 2",Trenton City,Mercer,165,3103.1959753286,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 28, Block Group 2",Hamilton Township,Mercer,106,411.880637459099,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 37.07, Block Group 3",Ewing Township,Mercer,3199,3319.97993503758,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.12, Block Group 3",Robbinsville Township,Mercer,574,566.347017262655,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.11, Block Group 3",Robbinsville Township,Mercer,62,118.323693290203,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 39.05, Block Group 2",Hopewell Township,Mercer,82,11.4613808505554,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 42.03, Block Group 3",Princeton,Mercer,214,108.22243553552,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.09, Block Group 3",Robbinsville Township,Mercer,228,175.810767675464,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 37.07, Block Group 1",Ewing Township,Mercer,679,2600.02743806275,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 38, Block Group 5",Hopewell Township,Mercer,506,305.244143489645,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 32.01, Block Group 6",Lawrence Township,Mercer,222,308.070143233654,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 43.14, Block Group 1",West Windsor Township,Mercer,1568,9094.05727026296,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 42.06, Block Group 1",Princeton,Mercer,199,675.44329538642,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Mercer County Tract 45.02, Block Group 1",Princeton,Mercer,3443,13943.4263961268,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 459.03, Block Group 1",Chester Township,Morris,606,58.363392859253,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 459.03, Block Group 2",Chester Township,Morris,188,39.9282459109495,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 436.02, Block Group 1",Morristown Town,Morris,46,188.015735515937,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 417.04, Block Group 2",Parsippany-Troy Hills Township,Morris,1866,2296.41361620367,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 436.01, Block Group 2",Morristown Town,Morris,556,3435.0085038856,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 403.01, Block Group 1",Pequannock Township,Morris,2040,1009.99176760909,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 404, Block Group 3",Riverdale Borough,Morris,1877,1449.25767184803,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 403.02, Block Group 2",Pequannock Township,Morris,122,160.516446076737,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 454.04, Block Group 2",Mount Arlington Borough,Morris,221,336.160897330973,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 461.10, Block Group 3",Mount Olive Township,Morris,3548,340.317732915856,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 465, Block Group 1",Randolph Township,Morris,3260,1274.95266435432,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 454.04, Block Group 1",Mount Arlington Borough,Morris,175,528.609560855587,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 454.03, Block Group 2",Mount Arlington Borough,Morris,903,1009.50657506658,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 461.09, Block Group 2",Mount Olive Township,Morris,1578,733.026700349004,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 461.08, Block Group 3",Mount Olive Township,Morris,112,143.063437523878,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 416.05, Block Group 3",Parsippany-Troy Hills Township,Morris,36,80.5831410282147,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 416.05, Block Group 1",Parsippany-Troy Hills Township,Morris,279,430.440574117195,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 418.03, Block Group 3",Parsippany-Troy Hills Township,Morris,9304,6173.93269615806,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 457.01, Block Group 4",Randolph Township,Morris,123,48.3273505452456,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 444.01, Block Group 3",Rockaway Township,Morris,1374,105.559421680899,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 426.01, Block Group 1",Florham Park Borough,Morris,1175,1008.27560220757,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 403.02, Block Group 1",Pequannock Township,Morris,295,665.510025582774,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 455.04, Block Group 2",Roxbury Township,Morris,381,609.00580609208,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 455.04, Block Group 1",Roxbury Township,Morris,334,127.353386089876,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 465, Block Group 2",Randolph Township,Morris,589,815.216580119621,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 454.03, Block Group 1",Mount Arlington Borough,Morris,413,1606.79548467452,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 426.02, Block Group 1",Florham Park Borough,Morris,8697,7866.93195372323,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 445.03, Block Group 1",Rockaway Township,Morris,256,156.089228371059,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 455.04, Block Group 3",Roxbury Township,Morris,233,139.006824098071,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 445.03, Block Group 2",Rockaway Township,Morris,901,2826.85268554593,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 465, Block Group 4",Randolph Township,Morris,949,407.444406708395,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 434.01, Block Group 4",Morris Township,Morris,70,140.895889698898,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 459.04, Block Group 2",Chester Township,Morris,779,101.47351570655,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 406, Block Group 2",Butler Borough,Morris,502,1326.03906188812,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 444.01, Block Group 2",Rockaway Township,Morris,585,107.868349070322,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 461.10, Block Group 1",Mount Olive Township,Morris,96,120.221648114261,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 461.07, Block Group 2",Mount Olive Township,Morris,73,621.297632618139,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 462.01, Block Group 4",Washington Township,Morris,327,342.823692035336,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 438.02, Block Group 1",Morristown Town,Morris,238,1109.52426763879,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 435, Block Group 3",Morristown Town,Morris,78,566.70837640317,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 439, Block Group 3",Chatham Township,Morris,499,1257.35253176801,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 438.01, Block Group 2",Morristown Town,Morris,3504,14516.3169168902,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 426.02, Block Group 3",Florham Park Borough,Morris,519,436.655969912944,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 461.08, Block Group 1",Mount Olive Township,Morris,31,137.502085546249,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 456.03, Block Group 4",Randolph Township,Morris,31,770.945127371264,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 436.01, Block Group 3",Morristown Town,Morris,2307,16827.1976950389,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 461.04, Block Group 4",Mount Olive Township,Morris,15,4.29257817291248,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 436.02, Block Group 2",Morristown Town,Morris,12557,68908.9097999909,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 461.08, Block Group 2",Mount Olive Township,Morris,201,926.596290682644,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 461.09, Block Group 1",Mount Olive Township,Morris,144,105.355561376099,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 445.02, Block Group 1",Rockaway Township,Morris,1880,3032.99771971326,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 417.01, Block Group 5",Parsippany-Troy Hills Township,Morris,52,1239.25849463677,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Morris County Tract 403.01, Block Group 2",Pequannock Township,Morris,6,7.83376284895398,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
